Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S151688822,Gorrión común,Passer domesticus,30886,19,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609723115 609723116
S151995144,Gorrión común,Passer domesticus,30886,20,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609868645 609868646 609868647
S140556564,Gorrión común,Passer domesticus,30886,6,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-06-04,12:38 PM,eBird - Stationary Count,50,1,,,1,,,,581411791 581411801
S141282640,Gorrión común,Passer domesticus,30886,1,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-06-11,12:42 PM,eBird - Traveling Count,62,1,.467,,1
S141929527,Gorrión común,Passer domesticus,30886,2,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-06-18,02:24 PM,eBird - Stationary Count,31,1,,,1
S148885530,Gorrión común,Passer domesticus,30886,2,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-09-03,06:21 PM,eBird - Stationary Count,10,1,,,1
S152003849,Gorrión común,Passer domesticus,30886,3,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-10-12,02:51 PM,eBird - Stationary Count,6,1,,,1
S141227255,Gorrión común,Passer domesticus,30886,42,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-06-11,03:17 PM,eBird - Traveling Count,120,1,4.104,,1,,,,583718161 583718171 583718181
S152014691,Gorrión común,Passer domesticus,30886,7,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1,,,,609882126
S141699864,Gorrión molinero,Passer montanus,30954,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-16,10:24 AM,eBird - Traveling Count,74,1,5.311,,1,AC Ave Cantando
S140885797,Lavandera cascadeña,Motacilla cinerea,31028,1,ES-GA,Ourense,L6296916,Ourense -- Paseo fluvial do Barbaña,42.340723,-7.868643,2023-05-10,07:50 PM,eBird - Casual Observation,,0,,,1,,,,582493281
S140822225,Lavandera cascadeña,Motacilla cinerea,31028,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,09:46 PM,eBird - Stationary Count,39,1,,,1,,,,582272431 582274131
S148772476,Lavandera cascadeña,Motacilla cinerea,31028,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-09-01,02:53 PM,eBird - Stationary Count,3,1,,,1,,,,608389561
S149462230,Lavandera boyera,Motacilla flava,31032,5,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655756 608655757 608655758
S141614449,Lavandera boyera,Motacilla flava,31032,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1,,,,585068741 585068751 585068761 585068771 585068781 585068791 585072231
S148406921,Lavandera boyera,Motacilla flava,31032,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-29,08:52 PM,eBird - Traveling Count,100,1,1.915,,1
S140887323,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Ourense,L25031915,O Barco de Valdeorras--O Salgueiral,42.4136352,-6.988163,2023-05-13,05:49 PM,eBird - Traveling Count,130,1,6.,,1,,,,582500271
S150385100,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Ourense,L6292029,Ourense cidade--Campus Universitario este,42.344154,-7.851237,2023-09-21,08:27 AM,eBird - Casual Observation,,0,,,1
S150859367,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Ourense,L6292029,Ourense cidade--Campus Universitario este,42.344154,-7.851237,2023-09-27,03:39 PM,eBird - Casual Observation,,0,,,1
S151496635,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Ourense,L6292029,Ourense cidade--Campus Universitario este,42.344154,-7.851237,2023-10-05,05:50 PM,eBird - Traveling Count,50,1,1.223,,1
S149917136,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Ourense,L16938611,Ourense cidade--Campus oeste,42.3445534,-7.8571773,2023-09-15,01:29 PM,eBird - Traveling Count,10,1,.25,,1
S151958280,Lavandera blanca,Motacilla alba,31070,4,ES-GA,Pontevedra,L4916678,Baiona--Cabo Silleiro,42.1115227,-8.89937,2023-10-11,06:23 PM,eBird - Traveling Count,52,1,.322,,1,,,,609827357
S140808031,Lavandera blanca,Motacilla alba,31070,2,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-19,04:33 PM,eBird - Traveling Count,57,0,3.,,1,,,,582200981 582200991
S143630862,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-07-05,02:50 PM,eBird - Stationary Count,2,1,,,1
S150493791,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-09-22,08:27 PM,eBird - Traveling Count,24,1,.917,,1
S140810733,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-16,06:28 PM,eBird - Traveling Count,130,0,5.,,1,,,,582213961
S140766324,Lavandera blanca,Motacilla alba,31070,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-24,12:52 PM,eBird - Traveling Count,100,0,4.,,1,,,,582107751 582107761
S140989431,Lavandera blanca,Motacilla alba,31070,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-09,04:13 PM,eBird - Traveling Count,115,1,5.649,,1,,,,582902891 582902901 582902911
S141098540,Lavandera blanca,Motacilla alba,31070,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-10,03:44 PM,eBird - Traveling Count,114,1,6.695,,1,,,,583245581
S141699864,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-16,10:24 AM,eBird - Traveling Count,74,1,5.311,,1
S148070431,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-25,08:14 PM,eBird - Traveling Count,59,1,2.205,,1,,,,606960911
S148406921,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-29,08:52 PM,eBird - Traveling Count,100,1,1.915,,1,,,,608271889
S148798207,Lavandera blanca,Motacilla alba,31070,9,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-02,07:07 PM,eBird - Traveling Count,58,1,2.124,,1
S149141694,Lavandera blanca,Motacilla alba,31070,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-06,07:44 PM,eBird - Traveling Count,85,1,2.655,,1
S151013355,Lavandera blanca,Motacilla alba,31070,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1,,,,609411216 609411217 609412258
S151688822,Lavandera blanca,Motacilla alba,31070,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609723165 609723166
S151995144,Lavandera blanca,Motacilla alba,31070,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1
S140555415,Lavandera blanca,Motacilla alba,31070,2,ES-GA,Pontevedra,L6689107,Serra da Groba--O Cortelliño,42.0788111,-8.8364625,2023-06-04,07:25 PM,eBird - Traveling Count,150,1,2.,,1,,,,581407841 581407921
S141565473,Lavandera blanca,Motacilla alba,31070,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1,,,,584796111 584796121 584796131
S142889720,Lavandera blanca,Motacilla alba,31070,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-27,09:23 PM,eBird - Stationary Count,48,1,,,1,,,,589351461
S140888622,Pinzón vulgar,Fringilla coelebs,31293,6,ES-GA,Ourense,L5882629,Encoro de San Martiño,42.3878801,-7.1215871,2023-05-14,06:00 PM,eBird - Traveling Count,125,1,4.,,1,,,,582505581 582505591 582505601 582505611
S146106080,Pinzón vulgar,Fringilla coelebs,31293,2,ES-GA,Ourense,L5882629,Encoro de San Martiño,42.3878801,-7.1215871,2023-07-31,04:49 PM,eBird - Traveling Count,99,1,17.123,,1,,,,599821681 599821691 599821701
S145925723,Pinzón vulgar,Fringilla coelebs,31293,1,ES-GA,Ourense,L26272900,O Barco de Valdeorras--Finca da Cruz,42.4145647,-6.9730082,2023-07-29,07:03 PM,eBird - Traveling Count,107,1,1.304,,1,,,,598671181 598671191 598671201
S140887323,Pinzón vulgar,Fringilla coelebs,31293,1,ES-GA,Ourense,L25031915,O Barco de Valdeorras--O Salgueiral,42.4136352,-6.988163,2023-05-13,05:49 PM,eBird - Traveling Count,130,1,6.,,1,,,,582500301
S140614683,Pinzón vulgar,Fringilla coelebs,31293,2,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-05,07:42 PM,eBird - Traveling Count,114,1,2.993,,1,,,,581597001 581597011 581597021 581597031 581759191 581759321 581759521 581759751
S142583853,Pinzón vulgar,Fringilla coelebs,31293,7,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-24,09:14 PM,eBird - Traveling Count,73,1,1.996,,1
S140555415,Pinzón vulgar,Fringilla coelebs,31293,2,ES-GA,Pontevedra,L6689107,Serra da Groba--O Cortelliño,42.0788111,-8.8364625,2023-06-04,07:25 PM,eBird - Traveling Count,150,1,2.,,1
S140738445,Pinzón vulgar,Fringilla coelebs,31293,4,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-06,08:20 PM,eBird - Stationary Count,70,1,,,1,,,,581962161 581962171 581962181
S141266504,Pinzón vulgar,Fringilla coelebs,31293,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-11,09:06 PM,eBird - Traveling Count,52,1,2.366,,1,,,,583726541
S141565473,Pinzón vulgar,Fringilla coelebs,31293,5,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1,,,,584796181 584796191 584796211
S141671613,Pinzón vulgar,Fringilla coelebs,31293,7,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-15,08:53 PM,eBird - Traveling Count,80,1,1.465,,1,,,,585088461 585088471
S141752429,Pinzón vulgar,Fringilla coelebs,31293,8,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando,,,585370761 585370771 585370781 585370791 585370801 585370811 585370821 585370831
S142889720,Pinzón vulgar,Fringilla coelebs,31293,5,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-27,09:23 PM,eBird - Stationary Count,48,1,,,1,,,,589351471 589351481
S140738445,Picogordo común,Coccothraustes coccothraustes,31434,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-06,08:20 PM,eBird - Stationary Count,70,1,,,1,,Observado a las 21:24,,582099171
S141266504,Picogordo común,Coccothraustes coccothraustes,31434,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-11,09:06 PM,eBird - Traveling Count,52,1,2.366,,1,,"No lo pude ver, pero creo que este escuché su canto.",,584117851
S141752429,Picogordo común,Coccothraustes coccothraustes,31434,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando,"Yo no lo escuché, pero Merlín lo captó 3 veces seguidas",,585494611
S151558056,Verderón común,Chloris chloris,31674,70,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-10-06,06:49 PM,eBird - Traveling Count,93,1,1.159,,1,,Bandada de unos 50 y algunos más,,609697614 609697617 609697641 609697642 609697648 609697652
S140557744,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-03,11:53 AM,eBird - Casual Observation,,0,,,1,,,,581414681
S140679891,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-06,12:52 PM,eBird - Stationary Count,49,1,,,1
S140791098,Verderón común,Chloris chloris,31674,3,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,04:04 PM,eBird - Stationary Count,53,1,,,1,,,,582195571 582195581 582195591 582195601 582195611 582195621 582195771 582195781 582195791 582195801 582195811 582195941
S140910168,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-08,08:09 PM,eBird - Stationary Count,73,1,,,1
S141471968,Verderón común,Chloris chloris,31674,3,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-13,09:16 PM,eBird - Stationary Count,40,1,,,1
S141621551,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-15,03:22 PM,eBird - Stationary Count,23,1,,,1,AC Ave Cantando
S140810033,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-17,06:55 PM,eBird - Traveling Count,40,0,2.,,1,,,,582209871
S140808031,Verderón común,Chloris chloris,31674,2,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-19,04:33 PM,eBird - Traveling Count,57,0,3.,,1,,,,582201101 582201111
S140767819,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-22,04:09 PM,eBird - Traveling Count,64,0,2.,,1,,,,582112001
S140765561,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-26,04:45 PM,eBird - Traveling Count,48,0,2.,,1,,,,582105041
S140766324,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-24,12:52 PM,eBird - Traveling Count,100,0,4.,,1,,,,582107901
S140989431,Verderón común,Chloris chloris,31674,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-09,04:13 PM,eBird - Traveling Count,115,1,5.649,,1,,,,582902981 582903481 582903491 582903501
S141699864,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-16,10:24 AM,eBird - Traveling Count,74,1,5.311,,1
S151688822,Verderón común,Chloris chloris,31674,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609723179 609723181
S151995144,Verderón común,Chloris chloris,31674,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1
S140614683,Verderón común,Chloris chloris,31674,4,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-05,07:42 PM,eBird - Traveling Count,114,1,2.993,,1,,,,581597051 581597061 581597071 581597081 581597091
S140738445,Verderón común,Chloris chloris,31674,4,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-06,08:20 PM,eBird - Stationary Count,70,1,,,1,,,,581962281 581962371 581962501 581962601
S141266504,Verderón común,Chloris chloris,31674,3,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-11,09:06 PM,eBird - Traveling Count,52,1,2.366,,1,,,,583726581 583726681
S141565473,Verderón común,Chloris chloris,31674,5,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1,,,,584796271 584796661
S141671613,Verderón común,Chloris chloris,31674,4,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-15,08:53 PM,eBird - Traveling Count,80,1,1.465,,1,P Pareja en Hábitat Apropiado,,,585088481 585088491 585088501
S141752429,Verderón común,Chloris chloris,31674,5,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando,,,585370921 585370931
S142889720,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-27,09:23 PM,eBird - Stationary Count,48,1,,,1,,,,589351571
S141227255,Verderón común,Chloris chloris,31674,1,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-06-11,03:17 PM,eBird - Traveling Count,120,1,4.104,,1
S149462230,Pardillo común,Linaria cannabina,31809,1,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655775
S140555415,Pardillo común,Linaria cannabina,31809,1,ES-GA,Pontevedra,L6689107,Serra da Groba--O Cortelliño,42.0788111,-8.8364625,2023-06-04,07:25 PM,eBird - Traveling Count,150,1,2.,,1,,,,581407941 581407951
S146106080,Jilguero europeo,Carduelis carduelis,31889,60,ES-GA,Ourense,L5882629,Encoro de San Martiño,42.3878801,-7.1215871,2023-07-31,04:49 PM,eBird - Traveling Count,99,1,17.123,,1,,,,599821391 599821401 599821411
S141958247,Jilguero europeo,Carduelis carduelis,31889,2,ES-GA,Pontevedra,L4916678,Baiona--Cabo Silleiro,42.1115227,-8.89937,2023-06-18,05:08 PM,eBird - Traveling Count,71,1,1.802,,1,,,,586053991
S141341686,Jilguero europeo,Carduelis carduelis,31889,2,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-12,04:01 PM,eBird - Traveling Count,20,1,.097,,1
S148593524,Jilguero europeo,Carduelis carduelis,31889,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-08-31,02:56 PM,eBird - Casual Observation,,0,,,1
S140766324,Jilguero europeo,Carduelis carduelis,31889,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-24,12:52 PM,eBird - Traveling Count,100,0,4.,,1,,,,582107781 582107791
S141098540,Jilguero europeo,Carduelis carduelis,31889,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-10,03:44 PM,eBird - Traveling Count,114,1,6.695,,1
S141614449,Jilguero europeo,Carduelis carduelis,31889,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1
S141699864,Jilguero europeo,Carduelis carduelis,31889,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-16,10:24 AM,eBird - Traveling Count,74,1,5.311,,1,AC Ave Cantando
S151635635,Jilguero europeo,Carduelis carduelis,31889,17,ES-GA,Pontevedra,L27376620,Oia--Punta Centinela,42.076832,-8.8963287,2023-10-07,06:58 PM,eBird - Traveling Count,71,1,.724,,1,,,,609720454
S140738445,Jilguero europeo,Carduelis carduelis,31889,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-06,08:20 PM,eBird - Stationary Count,70,1,,,1,,,,581962901 581962911
S146106080,Serín verdecillo,Serinus serinus,31908,2,ES-GA,Ourense,L5882629,Encoro de San Martiño,42.3878801,-7.1215871,2023-07-31,04:49 PM,eBird - Traveling Count,99,1,17.123,,1
S145925723,Serín verdecillo,Serinus serinus,31908,1,ES-GA,Ourense,L26272900,O Barco de Valdeorras--Finca da Cruz,42.4145647,-6.9730082,2023-07-29,07:03 PM,eBird - Traveling Count,107,1,1.304,,1,,,,598671211
S149012023,Serín verdecillo,Serinus serinus,31908,4,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-09-04,07:46 PM,eBird - Traveling Count,78,1,1.561,,1,,,,608490645
S149076266,Serín verdecillo,Serinus serinus,31908,1,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-09-05,07:41 PM,eBird - Traveling Count,81,1,1.159,,1,,,,608526413
S151558056,Serín verdecillo,Serinus serinus,31908,15,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-10-06,06:49 PM,eBird - Traveling Count,93,1,1.159,,1,,Grupo con muchos de ellos en la copa de un árbol,,609698019 609698026 609698027
S140765733,Serín verdecillo,Serinus serinus,31908,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-05-25,08:07 PM,eBird - Stationary Count,30,0,,,1,,,,582105901
